course_id,city_id,course,street,address,zip_code,phone,hole,architect,year_built,public_private,guest_policy,credit_card,golf_season,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,lng,lat,state_id,city_title,city_count,city_slug,state,state_count,state_slug,c_city,city
580,220,Arthur Pack Desert Golf Course,9101 N Thornydale Rd,"Tucson, Arizona 85742",85742,,18,Dave Bennett & Lee Trevino,1977,Public,Open,None,year round,Yes,Yes,Yes,Yes,$,$,Yes,Included in fee,72,6896,130,71.80,72,6384,128,69.90,71,5068,117,68.20,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
583,220,"Golf Club at Vistoso, The",955 W Vistoso Highlands Dr,"Tucson, Arizona 85737",85737,,18,Tom Weiskopf,1995,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$$$,$$$,Yes,Included in fee,72,6932,145,72.10,72,6444,138,70.00,72,5095,128,68.70,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
584,220,Davis-Monthan AFB Golf,3465 S Craycroft Rd,"Tucson, Arizona 85707",85707,,18,Civil Engineers,1969,Military,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6611,128,70.60,72,6155,119,68.20,73,5792,120,72.70,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
586,220,Trini Alvarez El Rio Municipal Golf Course,1400 W Speedway Blvd,"Tucson, Arizona 85745",85745,,18,William P. Bell,1934,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$,Yes,Yes,70,6418,121,69.70,70,6013,119,68.50,73,5824,123,72.30,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
587,220,Fred Enke Golf Course,8251 E Irvington Rd,"Tucson, Arizona 85730",85730,,18,Dick Phelps & Brad Benz,1983,Public,Open,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$,Yes,Yes,72,6807,137,72.80,72,6363,133,70.30,72,4700,110,67.20,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
588,220,Hill/Ridge at La Paloma Country Club,3660 E Sunrise Dr,"Tucson, Arizona 85718",85718,,18,Jack Nicklaus,1984,Resort,Closed,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$$$,$$$,Yes,Included in fee,72,7017,155,74.60,72,6464,150,72.00,72,5714,124,71.80,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
589,220,Oro Valley Country Club,200 W Valle Del Oro Rd,"Tucson, Arizona 85737",85737,,18,Robert B. Harris,1958,Private,Reciprocal,None,year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6964,129,73.60,72,6635,126,71.90,73,5617,121,71.20,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
591,220,Saddlebrooke/Tucson at SaddleBrooke Country Club,64500 E Saddlebrooke Blvd,"Tucson, Arizona 85739",85739,,18,Ken Kavanaugh,1987,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6494,128,70.70,72,6068,124,68.60,73,5250,125,70.00,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
592,220,Silverbell Municipal Golf Course,3600 N Silverbell Rd,"Tucson, Arizona 85745",85745,,18,Jack Snyder,1979,Public,Open,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$,Yes,Yes,72,6824,123,71.40,72,6361,119,69.60,73,5751,118,71.50,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
593,220,Skyline Country Club,5200 E Saint Andrews Dr,"Tucson, Arizona 85718",85718,,18,Guy S. Greene,1962,Private,Reciprocal,None,year round,No,Yes,Yes,No,,&nbsp;,Yes,Included in fee,71,6123,124,68.90,71,5841,122,67.50,72,5393,118,68.00,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
594,220,Sun City Vistoso Golf Course,1495 E Rancho Vistoso Blvd,"Tucson, Arizona 85737",85737,,18,Greg Nash & Jeff Hardin,1986,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6723,137,71.80,72,6163,131,69.50,72,5109,110,68.30,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
595,220,Starr Pass Golf Club,3645 W Starr Pass Blvd,"Tucson, Arizona 85745",85745,,18,Bob Cupp,1985,Resort,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$$,$$$,Yes,Included in fee,71,6910,137,74.60,71,6193,136,71.30,71,5071,129,70.70,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
596,220,Tucson Country Club,2950 N Camino Principal,"Tucson, Arizona 85715",85715,,18,William F. & William P. Bell,1949,Private,Reciprocal,None,year round,Yes,Yes,Yes,No,$$,$$,Yes,Yes,72,6833,132,73.10,72,6482,126,71.20,73,5737,125,73.60,,,3,Tucson,32,tucson,Arizona,308,arizona,Tucson,Tucson
600,222,Silver Creek Golf Club,2051 Silver Lake Blvd,"White Mountain Lake, Arizona 85901",85901,(520) 537-2744,18,Gary Panks,1985,Semi-Private,Open,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$,Yes,Yes,71,6813,131,71.50,71,6075,119,68.20,71,5193,126,68.70,,,3,White Mountain Lake,1,whitemountainlake,Arizona,308,arizona,White Mountain Lake,White Mountain Lake
601,223,Rancho de Los Caballeros Golf Club,1551 S Vulture Mine Rd,"Wickenburg, Arizona 85390",85390,(520) 684-2704,18,Greg Nash & Jeff Hardin,1979,Resort,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$$$,$$$,Yes,Included in fee,72,6962,138,73.50,72,6554,132,71.40,72,5690,124,71.20,,,3,Wickenburg,2,wickenburg,Arizona,308,arizona,Wickenburg,Wickenburg
607,227,Eagle Crest,"3926 Golf Course Drive,","Alma, AR 72921",72921,(479) 632-8857,18,Mark Hayes,1996,Public,Open,"VISA, MasterCard, Amex Welcomed",year round,Yes,Yes,Yes,No,33$,38$,Yes,Included in fee,71,6869,125,73.30,71,6246,120,70.30,71,5257,117,70.40,,,4,Alma,2,alma,Arkansas,179,arkansas,Alma,Alma
611,229,Millwood Landing Golf & RV Resort,596 Hwy 317,"Ashdown, Arkansas 71822",71822,(870) 898-6674,18,,1975,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,No,No,$,$,No,Yes,72,6413,118,70.40,72,6159,116,69.30,72,4731,103,62.90,,,4,Ashdown,2,ashdown,Arkansas,179,arkansas,Ashdown,Ashdown
616,233,Country Club at Bella Vista Village Golf Courses,101 Town Center,"Bella Vista, Arkansas 72714",72714,(501) 855-8172,18,Joe Finger,1968,Private,Closed,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6920,126,73.00,72,6432,122,70.80,72,5537,116,71.60,,,4,Bella Vista,7,bellavista,Arkansas,179,arkansas,Bella Vista,Bella Vista
617,233,Highlands at Bella Vista Village Golf Courses,101 Town Center,"Bella Vista, Arkansas 72714",72714,(501) 855-8172,18,"Ault, Clark & Associates",1988,Private,Closed,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6637,135,72.90,72,6098,127,68.90,72,5332,116,69.70,,,4,Bella Vista,7,bellavista,Arkansas,179,arkansas,Bella Vista,Bella Vista
618,233,Kingswood at Bella Vista Village Golf Courses,101 Town Center,"Bella Vista, Arkansas 72714",72714,(501) 855-8172,18,"Ault, Clark & Associates",1971,Private,Closed,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6254,113,69.40,72,5922,110,67.80,71,5103,110,68.70,,,4,Bella Vista,7,bellavista,Arkansas,179,arkansas,Bella Vista,Bella Vista
620,233,Scottsdale at Bella Vista Village Golf Courses,101 Town Center,"Bella Vista, Arkansas 72714",72714,(501) 855-8172,18,"Ault, Clark & Associates",1981,Private,Closed,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6776,128,72.10,72,6296,124,68.90,72,5392,112,69.60,,,4,Bella Vista,7,bellavista,Arkansas,179,arkansas,Bella Vista,Bella Vista
622,233,Berksdale at Bella Vista Village Golf Courses,101 Town Center,"Bella Vista, Arkansas 72714",72714,(501) 855-8172,18,"Ault, Clark & Associates",1973,Private,Closed,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6366,115,69.60,72,6016,112,68.30,71,5001,120,68.80,,,4,Bella Vista,7,bellavista,Arkansas,179,arkansas,Bella Vista,Bella Vista
624,234,Longhills Golf Course,327 Hwy 5 No,"Benton, Arkansas 72015",72015,(501) 316-3000,18,W. T. Martin,1955,Semi-Private,Open,"VISA, MasterCard, Discover Welcomed",year round,Yes,No,Yes,No,$,$,Yes,Yes,72,6539,108,69.90,72,6143,105,68.20,73,5350,110,69.50,,,4,Benton,2,benton,Arkansas,179,arkansas,Benton,Benton
627,236,DeGray State Park Golf Course,Rural Route 3,"Bismarck, Arkansas 71929",71929,(501) 865-2807,18,Leon Howard,1976,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6930,134,72.70,72,6417,130,70.80,72,5731,123,67.00,,,4,Bismarck,2,bismarck,Arkansas,179,arkansas,Bismarck,Bismarck
628,237,Blytheville Country Club,Hwy 61 No,"Blytheville, Arkansas 72315",72315,(870) 763-7821,18,Dick Wilson,1957,Private,Reciprocal,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,No,Yes,71,6647,115,70.70,71,6115,110,68.00,72,5527,113,70.20,,,4,Blytheville,2,blytheville,Arkansas,179,arkansas,Blytheville,Blytheville
637,243,Camden Country Club,1915 W Washington Ave,"Camden, Arkansas 71701",71701,(870) 836-8414,18,,1928,Private,Reciprocal,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,70,6175,110,68.60,70,5938,108,67.70,70,5263,116,70.60,,,4,Camden,1,camden,Arkansas,179,arkansas,Camden,Camden
639,245,South at Cherokee Village,Laguna Dr,"Cherokee Village, Arkansas 72525",72525,(870) 257-3430,18,Ed Ault,1974,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,No,Yes,72,7058,128,73.50,72,6515,123,71.20,72,5270,116,70.40,,,4,Cherokee Village,2,cherokeevillage,Arkansas,179,arkansas,Cherokee Village,Cherokee Village
640,245,North at Cherokee Village,Laguna Dr,"Cherokee Village, Arkansas 72525",72525,(870) 257-3430,18,John Cooper,1963,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,No,Yes,72,6687,120,71.70,72,6072,114,68.90,72,5146,114,69.50,,,4,Cherokee Village,2,cherokeevillage,Arkansas,179,arkansas,Cherokee Village,Cherokee Village
643,248,Centennial Valley Golf Course,1600 Centennial Club Dr,"Conway, Arkansas 72032",72032,(501) 513-2522,18,Lindy Lindsey,1998,Private,Reciprocal,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,7103,131,73.40,72,6226,125,69.90,72,4605,112,67.10,,,4,Conway,2,conway,Arkansas,179,arkansas,Conway,Conway
648,251,Chamberlyne Country Club,Hwy 27 Intersection 154,"Danville, Arkansas 72833",72833,(501) 495-4110,18,,1997,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,No,Yes,No,$,$$,Yes,Yes,72,7047,125,72.90,72,6638,121,70.60,72,6229,116,68.30,,,4,Danville,1,danville,Arkansas,179,arkansas,Danville,Danville
649,252,Bay Ridge Boat & Golf Club,Bay Ridge Rd,"Dardanelle, Arkansas 72834",72834,(501) 229-4162,18,,1969,Semi-Private,Open,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,72,6289,123,70.10,72,5802,118,67.50,72,4827,118,67.90,,,4,Dardanelle,1,dardanelle,Arkansas,179,arkansas,Dardanelle,Dardanelle
650,253,DeQueen Country Club,Route 3 Hwy 70-71,"De Queen, Arkansas 71832",71832,(870) 642-8800,9,,1926,Private,Reciprocal,None,year round,Yes,No,No,No,$,$,No,Yes,36,3172,120,34.40,36,3067,118,33.90,36,2410,110,32.60,,,4,De Queen,1,dequeen,Arkansas,179,arkansas,De Queen,De Queen
652,255,Diamond Hills Country Club,Hwy 7 S,"Diamond City, Arkansas 72630",72630,(870) 422-7613,18,,1972,Public,Open,None,year round,Yes,Yes,No,No,$,$,No,Yes,69,6311,111,69.70,69,6017,109,68.30,72,5491,110,71.10,,,4,Diamond City,1,diamondcity,Arkansas,179,arkansas,Diamond City,Diamond City
653,256,El Dorado Golf & Country Club,101 Shady Side Dr,"El Dorado, Arkansas 71730",71730,(870) 863-7380,18,Herman Hackbarth,1927,Private,Reciprocal,"VISA, MasterCard Welcomed",year round,No,Yes,Yes,No,$,$,No,Yes,71,6449,116,70.20,71,6143,114,68.90,73,5427,110,69.80,,,4,El Dorado,1,eldorado,Arkansas,179,arkansas,El Dorado,El Dorado
654,257,Mountain Ranch Golf Club at Fairfield Bay,820 Lost Creek Pkwy,"Fairfield Bay, Arkansas 72088",72088,(501) 884-3400,18,Ed Ault,1982,Resort,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$,Yes,Included in fee,72,6780,140,72.80,72,6280,135,70.60,72,5325,133,71.40,,,4,Fairfield Bay,2,fairfieldbay,Arkansas,179,arkansas,Fairfield Bay,Fairfield Bay
655,257,Indian Hills Golf Course at Fairfield Bay,1008 Snead Dr,"Fairfield Bay, Arkansas 72088",72088,(501) 884-3852,18,Ed Ault,1983,Private,Closed,"VISA, MasterCard, Amex, Discover Welcomed",year round,No,Yes,Yes,No,$,$,Yes,Yes,71,6442,127,71.90,71,5734,126,68.70,70,4869,118,69.30,,,4,Fairfield Bay,2,fairfieldbay,Arkansas,179,arkansas,Fairfield Bay,Fairfield Bay
656,258,Stonebridge Meadows Golf Club,3495 E Goff Farms Rd,"Fayetteville, Arkansas 72701",72701,(501) 571-3673,18,Randy Heckenkemper,1997,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Included in fee,72,7150,138,74.80,72,6605,133,72.30,72,5225,128,70.70,,,4,Fayetteville,4,fayetteville,Arkansas,179,arkansas,Fayetteville,Fayetteville
657,258,Fayetteville Country Club,3335 Country Club Dr,"Fayetteville, Arkansas 72701",72701,(501) 442-5112,18,,1927,Private,Reciprocal,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,70,6208,132,69.60,70,5771,128,67.70,71,4822,120,67.20,,,4,Fayetteville,4,fayetteville,Arkansas,179,arkansas,Fayetteville,Fayetteville
658,258,Paradise Valley,3728 Old Missouri Rd,"Fayetteville, Arkansas 72703",72703,(501) 521-5841,18,Lawrence Hughes,1957,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,No,Yes,No,$,$,No,Yes,70,6805,131,73.00,70,6169,125,70.10,70,4614,112,63.30,,,4,Fayetteville,4,fayetteville,Arkansas,179,arkansas,Fayetteville,Fayetteville
661,260,Forrest City Country Club,922 E Cross St,"Forrest City, Arkansas 72335",72335,(870) 633-3380,18,,1940,Private,Reciprocal,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,No,Yes,71,6054,110,67.20,71,5767,107,65.50,72,4800,103,61.10,,,4,Forrest City,1,forrestcity,Arkansas,179,arkansas,Forrest City,Forrest City
662,261,Magnolia/Silo at Ben Geren Regional Park Golf Course,7200 S Zero St,"Fort Smith, Arkansas 72903",72903,(501) 646-5301,18,Marvin Ferguson,1970,Public,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6840,114,71.70,72,6459,110,69.70,74,5347,111,69.40,,,4,Fort Smith,7,fortsmith,Arkansas,179,arkansas,Fort Smith,Fort Smith
663,261,Willow/Silo at Ben Geren Regional Park Golf Course,7200 S Zero St,"Fort Smith, Arkansas 72903",72903,(501) 646-5301,18,Marvin Ferguson,1970,Public,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6812,118,71.10,72,6411,114,69.30,73,5126,112,68.50,,,4,Fort Smith,7,fortsmith,Arkansas,179,arkansas,Fort Smith,Fort Smith
665,261,Magnolia/Willow at Ben Geren Regional Park Golf Course,7200 S Zero St,"Fort Smith, Arkansas 72903",72903,(501) 646-5301,18,Marvin Ferguson,1970,Public,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6732,114,71.30,72,6320,111,69.60,73,5023,109,67.90,,,4,Fort Smith,7,fortsmith,Arkansas,179,arkansas,Fort Smith,Fort Smith
666,261,Fianna Hills Country Club,1 Essex Pl,"Fort Smith, Arkansas 72908",72908,(501) 646-7861,18,James L. Holmes,1973,Private,Reciprocal,"VISA, MasterCard, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,No,Yes,72,7043,131,74.20,72,6684,127,72.40,73,5360,116,66.70,,,4,Fort Smith,7,fortsmith,Arkansas,179,arkansas,Fort Smith,Fort Smith
668,261,Hardscrabble Country Club,5211 S Cliff Dr,"Fort Smith, Arkansas 72903",72903,(501) 782-7211,18,Herman Hackbarth,1926,Private,Reciprocal,"VISA, MasterCard Welcomed",year round,Yes,No,Yes,No,$$,$$,Yes,Yes,70,6619,130,72.90,70,6301,125,70.30,72,4999,114,70.70,,,4,Fort Smith,7,fortsmith,Arkansas,179,arkansas,Fort Smith,Fort Smith
669,262,Glenwood Country Club,US 70 E,"Glenwood, Arkansas 71943",71943,(870) 356-4422,18,Bobby McGee,1994,Public,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,No,No,$,$,Yes,Yes,72,6550,128,70.80,72,5941,122,68.00,72,5076,114,64.10,,,4,Glenwood,1,glenwood,Arkansas,179,arkansas,Glenwood,Glenwood
671,264,Vache Grasse Country Club,E Hwy 10 Country Club Rd,"Greenwood, Arkansas 72936",72936,(501) 996-4191,18,Bill Martin,1969,Semi-Private,Open,None,year round,Yes,No,No,No,$,$,Yes,Yes,72,6418,114,70.50,72,6254,112,69.50,72,4862,113,67.40,,,4,Greenwood,1,greenwood,Arkansas,179,arkansas,Greenwood,Greenwood
673,265,Harrison Country Club,N Hwy 62-65,"Harrison, Arkansas 72601",72601,(870) 741-4947,18,,1927,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,70,6066,121,69.30,70,5743,118,68.10,72,4943,122,69.70,,,4,Harrison,2,harrison,Arkansas,179,arkansas,Harrison,Harrison
676,267,Red Apple Inn & Country Club,325 Club Dr,"Heber Springs, Arkansas 72543",72543,(501) 362-3131,18,Gary Panks,1981,Resort,Closed,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$,Yes,Yes,71,6431,128,71.50,71,6006,125,69.50,71,5137,117,70.20,,,4,Heber Springs,3,hebersprings,Arkansas,179,arkansas,Heber Springs,Heber Springs
679,268,Eighteen Hole at Holiday Island Country Club,1 Country Club Dr,"Holiday Island, Arkansas 72631",72631,(501) 253-9511,18,John Allen,1970,Private,Reciprocal,"VISA, MasterCard, Discover Welcomed",year round,No,Yes,Yes,No,$,$,Yes,Yes,70,6159,116,68.30,70,5922,115,68.20,73,5188,121,70.00,,,4,Holiday Island,2,holidayisland,Arkansas,179,arkansas,Holiday Island,Holiday Island
680,269,Hope Country Club,3605 Patmos Rd,"Hope, Arkansas 71801",71801,(870) 777-8182,18,,,Private,Reciprocal,None,year round,Yes,Yes,Yes,No,$,$,Yes,Yes,71,6035,122,69.00,71,5621,122,67.10,71,4725,118,67.20,,,4,Hope,1,hope,Arkansas,179,arkansas,Hope,Hope
683,271,Arlington at Hot Springs Golf & Country Club,101 Country Club Dr,"Hot Springs, Arkansas 71901",71901,(501) 624-2661,18,William Diddel,1932,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6690,127,74.20,72,6517,126,73.10,73,5549,127,74.20,,,4,Hot Springs,4,hotsprings,Arkansas,179,arkansas,Hot Springs,Hot Springs
684,271,Majestic at Hot Springs Golf & Country Club,101 Country Club Dr,"Hot Springs, Arkansas 71901",71901,(501) 624-2661,18,"Willie Park, Jr.",1920,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6761,120,71.50,72,6329,115,69.10,72,5519,121,71.10,,,4,Hot Springs,4,hotsprings,Arkansas,179,arkansas,Hot Springs,Hot Springs
686,271,Diamondhead Golf Club,7200 Diamond Head,"Hot Springs, Arkansas 71913",71913,(501) 262-3734,18,Norman Henderson,1972,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6547,124,73.90,72,6172,120,70.90,72,5413,128,76.30,,,4,Hot Springs,4,hotsprings,Arkansas,179,arkansas,Hot Springs,Hot Springs
689,272,Belvedere Country Club,385 Belvedere Dr,"Hot Springs National Park, Arkansas 71901",71901,(501) 623-2305,18,Herman Hackbarth,1949,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6767,130,73.10,72,6204,126,70.10,72,5395,127,70.50,,,4,Hot Springs National Park,4,hotspringsnationalpark,Arkansas,179,arkansas,Hot Springs National Park,Hot Springs National Park
691,273,DeSoto at Hot Springs Village,895 Desoto Blvd,"Hot Springs Village, Arkansas 71909",71909,(501) 922-5533,18,Ed Ault,1972,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6733,130,73.40,72,6392,127,71.80,73,5652,127,73.30,,,4,Hot Springs Village,7,hotspringsvillage,Arkansas,179,arkansas,Hot Springs Village,Hot Springs Village
692,273,Balboa at Hot Springs Village,895 Desoto Blvd,"Hot Springs Village, Arkansas 71909",71909,(501) 922-5533,18,"Ault, Clark & Associates",1987,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6725,133,72.70,72,6307,131,70.80,73,5362,130,71.80,,,4,Hot Springs Village,7,hotspringsvillage,Arkansas,179,arkansas,Hot Springs Village,Hot Springs Village
693,273,Cortez at Hot Springs Village,895 Desoto Blvd,"Hot Springs Village, Arkansas 71909",71909,(501) 922-5533,18,Ed Ault,1977,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6610,132,72.10,72,6270,129,70.50,73,5473,128,72.00,,,4,Hot Springs Village,7,hotspringsvillage,Arkansas,179,arkansas,Hot Springs Village,Hot Springs Village
695,273,Magellan at Hot Springs Village,895 Desoto Blvd,"Hot Springs Village, Arkansas 71909",71909,(501) 922-5533,18,"Ault, Clark & Associates",1996,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6494,123,70.90,72,5982,118,68.70,72,4877,120,68.50,,,4,Hot Springs Village,7,hotspringsvillage,Arkansas,179,arkansas,Hot Springs Village,Hot Springs Village
696,273,Diamante Golf Course,2000 Country Club Dr,"Hot Springs Village, Arkansas 71909",71909,(501) 922-4191,18,Tom Clark,1995,Private,Reciprocal,"VISA, MasterCard, Amex Welcomed",year round,Yes,Yes,Yes,No,$,$$,Yes,Yes,72,7560,143,76.90,72,6935,135,73.90,72,5322,131,73.70,,,4,Hot Springs Village,7,hotspringsvillage,Arkansas,179,arkansas,Hot Springs Village,Hot Springs Village
697,273,Ponce de Leon at Hot Springs Village,895 Desoto Blvd,"Hot Springs Village, Arkansas 71909",71909,(501) 922-5533,18,Tom Clark,1991,Private,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6946,134,73.90,72,6436,130,71.60,72,5273,125,72.00,,,4,Hot Springs Village,7,hotspringsvillage,Arkansas,179,arkansas,Hot Springs Village,Hot Springs Village
700,276,Foxwood Country Club,701 Foxwood Dr,"Jacksonville, Arkansas 72076",72076,(501) 982-1254,18,,1971,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,No,Yes,Yes,$,$,Yes,Yes,72,6413,110,69.80,72,6080,107,68.30,72,5225,111,69.20,,,4,Jacksonville,2,jacksonville,Arkansas,179,arkansas,Jacksonville,Jacksonville
701,276,Deer Run Golf Course,Building 1075,"Jacksonville, Arkansas 72099",72099,(501) 987-6825,18,,1964,Military,Closed,"VISA, MasterCard Welcomed",year round,Yes,Yes,No,No,$,$,Yes,Yes,72,6834,123,71.80,72,6377,119,70.00,72,5727,118,72.60,,,4,Jacksonville,2,jacksonville,Arkansas,179,arkansas,Jacksonville,Jacksonville
703,277,RidgePointe Country Club,2510 RidgePointe Dr,"Jonesboro, Arkansas 72404",72404,(870) 931-4114,18,Dave Bennett,1995,Private,Reciprocal,None,year round,Yes,No,Yes,No,$,$,Yes,Yes,72,6539,132,72.40,72,6125,129,70.40,73,5167,130,71.60,,,4,Jonesboro,6,jonesboro,Arkansas,179,arkansas,Jonesboro,Jonesboro
705,277,Sage Meadows Golf Course,4406 Club House Dr,"Jonesboro, Arkansas 72401",72401,(870) 932-4420,18,Kevin Tucker,1998,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Included in fee,72,6901,129,72.50,72,6396,126,70.60,72,4947,119,69.20,,,4,Jonesboro,6,jonesboro,Arkansas,179,arkansas,Jonesboro,Jonesboro
707,277,Jonesboro Country Club,1408 E Nettleton,"Jonesboro, Arkansas 72401",72401,(870) 932-2410,18,Bill Martin,1935,Private,Closed,None,year round,Yes,No,Yes,No,$,$$,Yes,Yes,71,6060,114,68.50,71,5689,112,67.20,71,5024,119,71.30,,,4,Jonesboro,6,jonesboro,Arkansas,179,arkansas,Jonesboro,Jonesboro
